timestamp,open,high,low,close,volume,currency_volume
2025-04-14 17:45:00,84605.5,84890.4,84516.6,84867.9,333.93048352,28291523.684518375
2025-04-14 18:00:00,84867.9,85066.0,84812.1,84926.0,390.88411885,33197794.383635323
2025-04-14 18:15:00,84928.0,85000.5,84801.4,84890.1,370.09678177,31431171.387030087
2025-04-14 18:30:00,84890.1,84969.9,84817.6,84894.5,380.84829751,32336367.1202544
2025-04-14 18:45:00,84894.5,85003.7,84687.6,84978.9,321.62649141,27293928.477405477
2025-04-14 19:00:00,84970.0,85206.0,84953.3,85071.1,349.87675034,29772258.335415177
2025-04-14 19:15:00,85051.4,85168.8,84938.3,84961.9,413.15851633,35128197.15833567
2025-04-14 19:30:00,84951.7,85142.8,84827.1,85020.1,407.60786997,34648949.42845414
2025-04-14 19:45:00,85020.1,85046.0,84710.6,84863.9,589.79252443,50080662.55088488
2025-04-14 20:00:00,84898.0,85100.0,84668.2,84795.3,468.56499635,39746916.04602554
2025-04-14 20:15:00,84795.3,84975.5,84533.6,84633.2,313.7986053,26591464.563400585
2025-04-14 20:30:00,84633.2,84725.0,84505.0,84669.6,325.82965659,27580976.070057284
2025-04-14 20:45:00,84669.7,84950.9,84505.0,84828.0,273.87026347,23224364.01292576
2025-04-14 21:00:00,84833.5,84971.4,84695.7,84919.7,194.55620147,16498901.21540626
2025-04-14 21:15:00,84917.9,85103.3,84734.0,84766.0,103.98528745,8822218.039382419
2025-04-14 21:30:00,84766.0,84800.0,84438.2,84595.6,224.2747483,18973542.40248477
2025-04-14 21:45:00,84595.6,84753.3,84438.0,84699.4,200.80932695,16991034.64801252
2025-04-14 22:00:00,84699.5,84740.0,84538.6,84568.7,333.41834976,28214825.312237464
2025-04-14 22:15:00,84568.6,84614.0,84396.6,84476.4,360.74483002,30492807.904685568
2025-04-14 22:30:00,84476.4,84685.7,84428.5,84621.5,204.32951593,17289608.694923073
2025-04-14 22:45:00,84629.8,84639.6,84474.7,84493.4,257.98649436,21813278.805934858
2025-04-14 23:00:00,84493.4,84666.6,84400.0,84604.3,298.55772358,25240332.28851325
2025-04-14 23:15:00,84610.8,84774.7,84610.8,84641.0,262.62530288,22240801.284591947
2025-04-14 23:30:00,84641.0,84747.1,84462.6,84462.6,321.56180183,27218169.899927087
2025-04-14 23:45:00,84462.6,84587.8,84422.1,84586.6,251.63760736,21264805.01716793
2025-04-15 00:00:00,84586.7,84681.9,84384.7,84450.1,361.73084813,30580688.81761476
2025-04-15 00:15:00,84450.0,84633.2,84345.7,84587.8,343.39300625,29001858.803625777
2025-04-15 00:30:00,84580.5,84866.6,84556.3,84781.7,394.77827756,33451200.981059864
2025-04-15 00:45:00,84782.0,84929.7,84650.0,84918.1,335.32062021,28438825.954742495
2025-04-15 01:00:00,84910.8,84945.9,84533.6,84668.1,444.3159067,37639797.43103562
2025-04-15 01:15:00,84668.2,84928.6,84640.2,84922.2,443.14272692,37572761.868210405
2025-04-15 01:30:00,84923.0,85124.9,84666.6,84999.9,366.24883876,31111347.448211763
2025-04-15 01:45:00,85000.0,85090.6,84948.2,84950.4,335.67611082,28536946.976583075
2025-04-15 02:00:00,84950.5,85148.8,84898.5,85147.9,326.50670064,27776835.509495653
2025-04-15 02:15:00,85144.0,85166.9,84826.1,84864.3,289.3920385,24593110.15038953
2025-04-15 02:30:00,84862.2,84892.6,84691.6,84858.2,340.5496968,28880257.177393697
2025-04-15 02:45:00,84856.7,85294.0,84813.8,85214.4,326.56910982,27738802.07228642
2025-04-15 03:00:00,85224.7,85316.0,84972.0,85137.9,280.45219604,23882473.616974764
2025-04-15 03:15:00,85149.9,85319.3,84961.9,85243.2,276.75075553,23584572.15769271
2025-04-15 03:30:00,85238.3,85456.6,85115.6,85294.2,442.27427881,37734395.30188226
2025-04-15 03:45:00,85294.2,85398.1,85100.0,85380.6,254.66585421,21723173.99329237
2025-04-15 04:00:00,85380.7,85469.4,85200.0,85272.5,250.34723453,21361938.192774042
2025-04-15 04:15:00,85272.5,85500.0,85158.0,85166.6,272.33966004,23224443.63951799
2025-04-15 04:30:00,85168.4,85324.0,85158.4,85323.7,207.71763024,17707962.93137809
2025-04-15 04:45:00,85324.4,85523.7,85182.0,85486.3,282.25247355,24107139.34998868
2025-04-15 05:00:00,85486.3,85668.4,85299.0,85639.4,421.34569521,36065625.395346016
2025-04-15 05:15:00,85650.0,85739.3,85546.9,85546.9,441.13281464,37788952.55283547
2025-04-15 05:30:00,85546.9,85870.5,85330.1,85785.6,435.62154528,37325982.48598156
2025-04-15 05:45:00,85791.9,85812.0,85500.0,85542.5,318.04178636,27250824.36496221
2025-04-15 06:00:00,85542.6,85692.0,85450.0,85493.0,371.37566694,31771693.584586408
2025-04-15 06:15:00,85498.7,85554.0,85288.8,85535.5,275.73022519,23569607.47362733
2025-04-15 06:30:00,85535.5,85666.0,85422.0,85494.0,310.12059139,26533308.262284655
2025-04-15 06:45:00,85493.9,85556.0,85303.4,85380.2,384.27674255,32828265.00096072
2025-04-15 07:00:00,85380.2,85619.5,85317.8,85527.7,492.70217118,42135046.51843931
2025-04-15 07:15:00,85527.7,85779.7,85527.6,85695.5,559.50851568,47936193.00134716
2025-04-15 07:30:00,85695.4,85779.7,85576.9,85682.5,547.33354829,46895756.15584429
2025-04-15 07:45:00,85682.5,85734.0,85622.1,85733.0,442.492824,37902472.45316593
2025-04-15 08:00:00,85732.9,85891.8,85679.1,85854.1,520.60025075,44663122.48497215
2025-04-15 08:15:00,85854.1,85980.1,85826.4,85838.8,470.49717839,40420385.5213439
2025-04-15 08:30:00,85829.6,85885.9,85733.3,85872.0,314.3183264,26969610.446171276
2025-04-15 08:45:00,85872.0,85902.8,85728.8,85833.0,604.00841995,51843805.438609205
2025-04-15 09:00:00,85833.0,85951.8,85726.7,85874.0,655.32673855,56252485.18482809
2025-04-15 09:15:00,85874.0,85959.9,85856.1,85856.2,597.99788919,51372995.55330328
2025-04-15 09:30:00,85856.2,85869.2,85605.7,85754.2,529.2317992,45361415.18998859
2025-04-15 09:45:00,85754.2,85988.0,85694.1,85988.0,531.19738933,45626369.0944044
2025-04-15 10:00:00,85988.0,85997.1,85761.0,85782.0,675.90498863,58040660.32355627
2025-04-15 10:15:00,85782.0,85939.0,85664.1,85757.9,649.74030487,55703636.55017362
2025-04-15 10:30:00,85757.9,85875.8,85488.9,85506.9,717.20867567,61411343.94439707
2025-04-15 10:45:00,85506.9,85692.3,85405.5,85636.6,546.34358843,46759370.50533831
2025-04-15 11:00:00,85636.6,85693.9,85430.1,85484.8,543.16842554,46466614.42859934
2025-04-15 11:15:00,85484.8,85581.4,85354.0,85565.1,597.00639102,51024610.10785979
2025-04-15 11:30:00,85565.1,85636.3,85496.1,85530.0,375.54710267,32136256.19200837
2025-04-15 11:45:00,85530.1,85665.0,85389.4,85582.2,312.93914344,26748813.606936406
2025-04-15 12:00:00,85583.9,85755.0,85402.4,85700.1,410.04106917,35125023.68602496
2025-04-15 12:15:00,85678.3,85750.0,85447.1,85485.4,431.82376513,36949990.997831814
2025-04-15 12:30:00,85492.4,85621.7,85443.7,85555.4,400.49899827,34260317.50754501
2025-04-15 12:45:00,85555.3,85822.0,85500.1,85821.9,450.02932941,38544124.79750846
2025-04-15 13:00:00,85815.4,85887.0,85635.2,85788.4,445.88224557,38254528.42953037
2025-04-15 13:15:00,85788.4,85842.0,85600.0,85840.1,392.96627108,33684746.21224316
2025-04-15 13:30:00,85839.3,86099.9,85583.2,86055.0,755.48871578,64912392.27076543
2025-04-15 13:45:00,86046.2,86460.0,85509.1,85572.6,892.0469597,76792989.11866951
2025-04-15 14:00:00,85572.6,86000.0,85400.0,85762.0,833.58446788,71406995.92808391
2025-04-15 14:15:00,85762.0,85888.7,84800.0,84961.4,804.711056,68538614.3392288
2025-04-15 14:30:00,84955.9,85290.1,84870.1,85226.6,695.69640507,59161816.781602845
2025-04-15 14:45:00,85228.0,85350.2,85098.5,85146.1,610.25808865,51996324.36112617
2025-04-15 15:00:00,85146.2,85299.0,85000.0,85244.0,601.52297624,51219270.89221296
2025-04-15 15:15:00,85248.1,85395.7,85167.9,85208.1,496.25388162,42332702.720004015
2025-04-15 15:30:00,85214.1,85346.0,84862.1,84863.7,516.53291843,43925324.66919752
2025-04-15 15:45:00,84864.0,84993.8,84619.5,84917.8,551.82307075,46788861.88299875
2025-04-15 16:00:00,84917.8,85134.2,84839.1,84988.0,514.90331891,43752883.90807917
2025-04-15 16:15:00,84988.0,85145.7,84857.1,85010.4,434.21493549,36904554.0239634
2025-04-15 16:30:00,85010.3,85156.1,84854.7,84994.8,359.03307032,30506396.141908746
2025-04-15 16:45:00,84994.8,85052.5,84776.2,84861.5,326.44437746,27725401.959447045
2025-04-15 17:00:00,84855.0,85011.8,84774.3,84995.7,391.78509553,33270617.45192728
2025-04-15 17:15:00,84998.0,85020.5,84711.3,84742.1,400.65725442,33995364.01028294
2025-04-15 17:30:00,84737.8,84848.6,84687.9,84789.8,294.18465452,24936927.57927841
2025-04-15 17:45:00,84782.1,84836.0,84416.6,84482.8,482.30649219,40800466.68410204
2025-04-15 18:00:00,84482.8,84597.5,84386.6,84456.6,570.20761246,48176491.88385475
2025-04-15 18:15:00,84456.6,84458.3,84151.7,84316.1,557.82214743,47014331.68984788
2025-04-15 18:30:00,84317.1,84450.1,84294.0,84449.7,427.44725887,36063923.98355425
2025-04-15 18:45:00,84450.2,84501.6,84182.1,84184.1,356.18341777,30031958.03905007
2025-04-15 19:00:00,84184.0,84202.9,84000.0,84099.5,355.43485548,29900107.38182883
2025-04-15 19:15:00,84099.6,84217.0,84035.0,84073.9,390.95870755,32888905.471398983
2025-04-15 19:30:00,84073.9,84099.7,84027.8,84027.9,238.95145767,20085728.009817567
2025-04-15 19:45:00,84035.3,84129.3,83900.1,83997.9,483.07189211,40575849.08544548
2025-04-15 20:00:00,83980.0,84151.8,83889.1,84151.0,453.2475951,38067034.913671896
2025-04-15 20:15:00,84151.0,84186.3,83933.4,84003.0,316.72609031,26632425.410951488
2025-04-15 20:30:00,84002.9,84120.6,83961.3,83977.4,247.29110012,20778755.749763425
2025-04-15 20:45:00,83977.3,84014.8,83800.0,84014.8,395.23895358,33153076.0089783
2025-04-15 21:00:00,84003.4,84095.2,83878.7,83987.8,354.25419314,29751626.535764553
2025-04-15 21:15:00,83987.7,84081.6,83856.5,84051.6,128.09622192,10756586.703000983
2025-04-15 21:30:00,84051.6,84228.4,84051.6,84108.0,146.57616085,12332824.771834295
2025-04-15 21:45:00,84108.0,84230.7,84048.0,84167.9,166.54561995,14012486.860743277
2025-04-15 22:00:00,84166.9,84200.0,83827.6,83902.9,422.02947018,35440350.477436185
2025-04-15 22:15:00,83904.7,83966.6,83823.2,83925.6,240.02970259,20134213.71423232
2025-04-15 22:30:00,83933.3,84054.7,83905.9,83980.0,257.6097441,21634169.190016527
2025-04-15 22:45:00,83974.4,83976.4,83683.4,83832.1,206.34533666,17288691.22550327
2025-04-15 23:00:00,83832.1,83859.7,83614.4,83729.5,234.85955361,19666403.490534887
2025-04-15 23:15:00,83736.4,83832.1,83653.6,83731.8,247.59801694,20734621.328893363
2025-04-15 23:30:00,83735.6,83845.3,83603.2,83641.4,234.50634176,19627087.61406297
2025-04-15 23:45:00,83641.4,83711.8,83613.2,83650.7,214.19669501,17920396.905532356
2025-04-16 00:00:00,83650.6,83708.8,83305.9,83320.8,371.25093264,30998371.68244199
2025-04-16 00:15:00,83319.0,83533.3,83222.2,83500.3,444.79088095,37090842.218062975
2025-04-16 00:30:00,83500.9,83592.8,83263.4,83380.6,398.8358242,33283287.46160528
2025-04-16 00:45:00,83388.6,83400.0,83117.0,83150.0,554.35578751,46154936.142311856
2025-04-16 01:00:00,83140.1,83483.7,83107.6,83297.6,542.84976505,45230188.61573045
2025-04-16 01:15:00,83297.7,83600.0,83259.7,83505.4,517.17154554,43156692.69365556
2025-04-16 01:30:00,83505.4,83507.0,83280.0,83412.8,532.08967707,44381631.20625282
2025-04-16 01:45:00,83412.8,83659.1,83392.1,83630.0,372.54774732,31133439.703995716
2025-04-16 02:00:00,83632.1,83833.3,83598.8,83796.7,448.69698492,37572974.37126363
2025-04-16 02:15:00,83796.7,83871.7,83650.1,83856.2,494.69428105,41436044.933114246
2025-04-16 02:30:00,83856.2,83934.4,83715.1,83722.7,538.6611114,45139464.92866244
2025-04-16 02:45:00,83722.7,83946.4,83710.8,83888.5,650.29462893,54510212.09419116
2025-04-16 03:00:00,83888.5,83968.4,83788.5,83918.0,449.20855906,37674314.87092306
2025-04-16 03:15:00,83917.9,84096.6,83784.7,83784.8,476.15212319,39942884.30918867
2025-04-16 03:30:00,83784.8,83808.0,83670.7,83707.8,312.66453806,26186150.43689
2025-04-16 03:45:00,83707.8,83798.0,83650.0,83680.4,425.67322649,35626122.53226506
2025-04-16 04:00:00,83680.0,83803.6,83625.6,83690.9,455.73426965,38148998.17351506
2025-04-16 04:15:00,83690.9,83691.0,83504.0,83568.8,563.38737855,47073344.544685446
2025-04-16 04:30:00,83568.7,83636.3,83438.0,83469.8,379.99349286,31739297.2129952
2025-04-16 04:45:00,83469.8,83584.6,83403.0,83584.6,178.05521613,14869208.06524263
2025-04-16 05:00:00,83584.6,83779.3,83524.4,83749.2,324.28600735,27133526.032737248
2025-04-16 05:15:00,83749.2,83814.9,83100.0,83389.3,647.55894914,54034874.59284562
2025-04-16 05:30:00,83389.3,83500.0,83217.6,83469.1,609.41968629,50802207.52028412
2025-04-16 05:45:00,83469.2,83513.4,83333.0,83362.0,343.49856337,28662670.267821256
2025-04-16 06:00:00,83362.0,83484.9,83267.3,83484.9,447.0765697,37265345.48829458
2025-04-16 06:15:00,83484.9,83607.6,83472.3,83475.0,514.19771315,42947775.90520371
2025-04-16 06:30:00,83475.1,83634.2,83470.4,83584.5,491.31540152,41059779.6168337
2025-04-16 06:45:00,83584.5,83719.5,83576.1,83664.1,488.90887166,40899186.093293145
2025-04-16 07:00:00,83664.1,83664.1,83664.1,83664.1,1.912e-05,1.599657592
2025-04-16 07:15:00,83664.1,83664.1,83664.1,83664.1,0.0,0.0
